user_id,user_url,funny,posted,item_id,helpful,recommend,sentiment_analysis
76561198057479361,http://steamcommunity.com/profiles/76561198057479361,,2014-12-05,620,No ratings yet,True,0
Captain_Honey,http://steamcommunity.com/id/Captain_Honey,,2014-07-12,304930,1 of 1 people (100%) found this review helpful,True,2
Captain_Honey,http://steamcommunity.com/id/Captain_Honey,,2015-07-21,335330,No ratings yet,False,0
reallycoolman,http://steamcommunity.com/id/reallycoolman,,2014-05-30,243870,2 of 2 people (100%) found this review helpful,True,2
reallycoolman,http://steamcommunity.com/id/reallycoolman,,2014-11-19,227940,No ratings yet,True,0
reallycoolman,http://steamcommunity.com/id/reallycoolman,,2014-09-23,440,No ratings yet,True,0
reallycoolman,http://steamcommunity.com/id/reallycoolman,,2014-05-01,208090,No ratings yet,True,2
reallycoolman,http://steamcommunity.com/id/reallycoolman,,2014-05-01,242720,No ratings yet,True,0
reallycoolman,http://steamcommunity.com/id/reallycoolman,,2014-02-13,214850,No ratings yet,True,2
reallycoolman,http://steamcommunity.com/id/reallycoolman,,2014-01-08,224260,No ratings yet,True,2
76561198079899934,http://steamcommunity.com/profiles/76561198079899934,,2015-06-19,291210,No ratings yet,False,1
76561198074993638,http://steamcommunity.com/profiles/76561198074993638,,2015-02-08,242760,0 of 1 people (0%) found this review helpful,True,2
76561198087574900,http://steamcommunity.com/profiles/76561198087574900,,2014-07-03,440,No ratings yet,True,1
091263,http://steamcommunity.com/id/091263,,2013-12-27,220240,5 of 5 people (100%) found this review helpful,True,1
091263,http://steamcommunity.com/id/091263,1.0,2014-07-09,218620,6 of 7 people (86%) found this review helpful,True,2
091263,http://steamcommunity.com/id/091263,,2014-05-11,32430,4 of 4 people (100%) found this review helpful,True,2
091263,http://steamcommunity.com/id/091263,,2013-12-03,48000,4 of 4 people (100%) found this review helpful,True,1
091263,http://steamcommunity.com/id/091263,,2013-12-27,105600,3 of 3 people (100%) found this review helpful,True,2
091263,http://steamcommunity.com/id/091263,,2013-12-27,204340,3 of 3 people (100%) found this review helpful,True,0
091263,http://steamcommunity.com/id/091263,,2014-02-23,262550,2 of 2 people (100%) found this review helpful,True,1
091263,http://steamcommunity.com/id/091263,,2013-12-03,24240,1 of 1 people (100%) found this review helpful,True,0
091263,http://steamcommunity.com/id/091263,,2013-12-04,3483,No ratings yet,True,1
TREEPAlN,http://steamcommunity.com/id/TREEPAlN,,2014-09-27,730,No ratings yet,True,1
76561198071083918,http://steamcommunity.com/profiles/76561198071083918,,2015-01-01,322330,3 of 4 people (75%) found this review helpful,True,1
76561198059298985,http://steamcommunity.com/profiles/76561198059298985,,,107410,1 of 1 people (100%) found this review helpful,True,1
76561198059298985,http://steamcommunity.com/profiles/76561198059298985,1.0,2015-12-22,311210,1 of 2 people (50%) found this review helpful,True,2
76561198059298985,http://steamcommunity.com/profiles/76561198059298985,,,433850,0 of 1 people (0%) found this review helpful,True,2
76561198059298985,http://steamcommunity.com/profiles/76561198059298985,,,252950,No ratings yet,True,2
76561198059298985,http://steamcommunity.com/profiles/76561198059298985,,2015-11-12,271590,No ratings yet,False,0
76561198059298985,http://steamcommunity.com/profiles/76561198059298985,,2015-08-16,295110,No ratings yet,True,2
76561198059298985,http://steamcommunity.com/profiles/76561198059298985,,2015-06-01,730,No ratings yet,True,2
76561198044675502,http://steamcommunity.com/profiles/76561198044675502,1.0,2015-01-13,730,1 of 1 people (100%) found this review helpful,True,1
76561198044675502,http://steamcommunity.com/profiles/76561198044675502,,2015-12-03,359550,1 of 2 people (50%) found this review helpful,True,2
76561198065145032,http://steamcommunity.com/profiles/76561198065145032,,2015-01-25,227300,No ratings yet,True,0
76561198034985315,http://steamcommunity.com/profiles/76561198034985315,,2015-02-17,72850,No ratings yet,True,2
MattaPuttasPT,http://steamcommunity.com/id/MattaPuttasPT,,2015-06-22,65800,0 of 1 people (0%) found this review helpful,True,2
MattaPuttasPT,http://steamcommunity.com/id/MattaPuttasPT,,2015-06-21,620,0 of 1 people (0%) found this review helpful,True,2
MattaPuttasPT,http://steamcommunity.com/id/MattaPuttasPT,,2015-05-28,207140,0 of 1 people (0%) found this review helpful,True,0
MattaPuttasPT,http://steamcommunity.com/id/MattaPuttasPT,,2015-04-14,70000,0 of 1 people (0%) found this review helpful,True,2
MattaPuttasPT,http://steamcommunity.com/id/MattaPuttasPT,1.0,2015-04-01,216110,0 of 1 people (0%) found this review helpful,True,1
MattaPuttasPT,http://steamcommunity.com/id/MattaPuttasPT,,2013-12-28,252490,0 of 1 people (0%) found this review helpful,True,1
MattaPuttasPT,http://steamcommunity.com/id/MattaPuttasPT,1.0,2015-03-22,291480,2 of 7 people (29%) found this review helpful,False,0
MattaPuttasPT,http://steamcommunity.com/id/MattaPuttasPT,,,359550,No ratings yet,True,2
76561197963638240,http://steamcommunity.com/profiles/76561197963638240,,,235780,No ratings yet,True,2
76561198049382758,http://steamcommunity.com/profiles/76561198049382758,,2015-04-29,360870,2 of 3 people (67%) found this review helpful,True,1
76561198049382758,http://steamcommunity.com/profiles/76561198049382758,,2014-06-21,49520,1 of 2 people (50%) found this review helpful,True,1
76561198049382758,http://steamcommunity.com/profiles/76561198049382758,1.0,2015-10-13,72850,No ratings yet,True,2
76561198049382758,http://steamcommunity.com/profiles/76561198049382758,,2015-09-28,211420,No ratings yet,True,1
76561198083444374,http://steamcommunity.com/profiles/76561198083444374,,2014-07-05,107410,1 of 1 people (100%) found this review helpful,True,1
76561198083444374,http://steamcommunity.com/profiles/76561198083444374,,2014-12-22,250400,1 of 3 people (33%) found this review helpful,False,1
76561198083444374,http://steamcommunity.com/profiles/76561198083444374,,2015-10-14,295690,No ratings yet,True,1
MattrAus,http://steamcommunity.com/id/MattrAus,1.0,2015-11-01,370100,2 of 2 people (100%) found this review helpful,False,1
MattrAus,http://steamcommunity.com/id/MattrAus,1.0,2015-04-08,221260,1 of 1 people (100%) found this review helpful,True,2
76561198085470909,http://steamcommunity.com/profiles/76561198085470909,,2014-12-24,241930,No ratings yet,True,1
mastrix8,http://steamcommunity.com/id/mastrix8,,,418340,No ratings yet,True,2
76561198064872377,http://steamcommunity.com/profiles/76561198064872377,,2013-12-27,224540,0 of 2 people (0%) found this review helpful,True,0
76561198064872377,http://steamcommunity.com/profiles/76561198064872377,,2013-12-07,220,No ratings yet,True,0
554076033,http://steamcommunity.com/id/554076033,,,346110,1 of 3 people (33%) found this review helpful,True,2
_maximus,http://steamcommunity.com/id/_maximus,,2015-08-11,306660,1 of 1 people (100%) found this review helpful,True,0
maxstupo,http://steamcommunity.com/id/maxstupo,,2014-06-28,219640,1 of 2 people (50%) found this review helpful,True,2
maxy21,http://steamcommunity.com/id/maxy21,1.0,2014-02-08,221100,3 of 3 people (100%) found this review helpful,True,2
76561198284225973,http://steamcommunity.com/profiles/76561198284225973,,,314970,1 of 3 people (33%) found this review helpful,True,2
76561198284225973,http://steamcommunity.com/profiles/76561198284225973,,,466910,0 of 3 people (0%) found this review helpful,True,2
TANTANTAN1,http://steamcommunity.com/id/TANTANTAN1,1.0,2015-10-17,218620,1 of 11 people (9%) found this review helpful,True,1
TANTANTAN1,http://steamcommunity.com/id/TANTANTAN1,,2015-07-31,291480,No ratings yet,True,1
TANTANTAN1,http://steamcommunity.com/id/TANTANTAN1,,2015-06-19,730,No ratings yet,False,1
TANTANTAN1,http://steamcommunity.com/id/TANTANTAN1,,2014-11-29,570,No ratings yet,True,1
joshuacowan23,http://steamcommunity.com/id/joshuacowan23,,2013-12-03,440,No ratings yet,True,1
Pregao07,http://steamcommunity.com/id/Pregao07,,2015-10-30,346110,No ratings yet,True,2
mind_fucked,http://steamcommunity.com/id/mind_fucked,,2014-08-21,4000,2 of 2 people (100%) found this review helpful,True,0
76561198087930289,http://steamcommunity.com/profiles/76561198087930289,,2014-05-18,440,2 of 2 people (100%) found this review helpful,True,1
C9Kfl0m,http://steamcommunity.com/id/C9Kfl0m,,2014-03-14,730,No ratings yet,True,0
mazzabro,http://steamcommunity.com/id/mazzabro,,2014-02-16,261700,0 of 1 people (0%) found this review helpful,True,0
mazzabro,http://steamcommunity.com/id/mazzabro,,2014-04-10,1250,No ratings yet,True,2
mazzabro,http://steamcommunity.com/id/mazzabro,,2014-02-16,261700,0 of 1 people (0%) found this review helpful,True,0
mazzabro,http://steamcommunity.com/id/mazzabro,,2014-04-10,1250,No ratings yet,True,2
MAZZA768,http://steamcommunity.com/id/MAZZA768,,,337320,No ratings yet,True,2
mazzarc,http://steamcommunity.com/id/mazzarc,,2014-01-04,220440,1 of 2 people (50%) found this review helpful,True,2
mazzarc,http://steamcommunity.com/id/mazzarc,,2013-04-11,8870,No ratings yet,True,2
mblades,http://steamcommunity.com/id/mblades,,,350310,10 of 13 people (77%) found this review helpful,True,0
mblades,http://steamcommunity.com/id/mblades,,2013-07-09,218230,3 of 3 people (100%) found this review helpful,True,0
mblades,http://steamcommunity.com/id/mblades,,,387340,1 of 2 people (50%) found this review helpful,True,2
MebzAdventures,http://steamcommunity.com/id/MebzAdventures,,2015-01-24,550,No ratings yet,True,2
aarenswag,http://steamcommunity.com/id/aarenswag,,2014-12-26,202970,No ratings yet,True,2
sexybabes,http://steamcommunity.com/id/sexybabes,,2014-06-21,238460,1 of 1 people (100%) found this review helpful,True,2
McLovinOFFICIAL,http://steamcommunity.com/id/McLovinOFFICIAL,,2014-05-29,243470,3 of 3 people (100%) found this review helpful,True,0
McLovinOFFICIAL,http://steamcommunity.com/id/McLovinOFFICIAL,,2014-03-30,218620,3 of 4 people (75%) found this review helpful,True,2
Admiral_Jt,http://steamcommunity.com/id/Admiral_Jt,,2014-03-22,570,1 of 1 people (100%) found this review helpful,True,1
Admiral_Jt,http://steamcommunity.com/id/Admiral_Jt,,2014-07-21,221100,0 of 1 people (0%) found this review helpful,True,2
Admiral_Jt,http://steamcommunity.com/id/Admiral_Jt,,2014-12-28,218620,No ratings yet,True,1
Admiral_Jt,http://steamcommunity.com/id/Admiral_Jt,,2014-07-21,72850,No ratings yet,True,0
Admiral_Jt,http://steamcommunity.com/id/Admiral_Jt,,2014-04-07,212680,No ratings yet,True,0
MC2001,http://steamcommunity.com/id/MC2001,,2015-08-19,227940,0 of 1 people (0%) found this review helpful,True,2
76561198095959526,http://steamcommunity.com/profiles/76561198095959526,,2015-12-09,730,No ratings yet,True,2
76561198095959526,http://steamcommunity.com/profiles/76561198095959526,,2015-02-27,440,No ratings yet,True,2
76561198095959526,http://steamcommunity.com/profiles/76561198095959526,,2014-12-31,242760,No ratings yet,True,0
76561198095959526,http://steamcommunity.com/profiles/76561198095959526,,2014-12-10,4000,No ratings yet,True,2
assperabass,http://steamcommunity.com/id/assperabass,,2014-01-21,730,2 of 2 people (100%) found this review helpful,True,1
76561198101324330,http://steamcommunity.com/profiles/76561198101324330,,2015-01-15,4000,No ratings yet,True,2
76561198101324330,http://steamcommunity.com/profiles/76561198101324330,,2014-06-21,105600,No ratings yet,True,2
76561197965224231,http://steamcommunity.com/profiles/76561197965224231,,2015-03-20,730,2 of 2 people (100%) found this review helpful,True,0
76561197965224231,http://steamcommunity.com/profiles/76561197965224231,1.0,2014-11-03,550,1 of 1 people (100%) found this review helpful,True,2
76561198126883516,http://steamcommunity.com/profiles/76561198126883516,,2015-05-06,72850,1 of 2 people (50%) found this review helpful,True,2
Meatman1151,http://steamcommunity.com/id/Meatman1151,1.0,2015-08-10,252950,1 of 1 people (100%) found this review helpful,True,2
Meatman1151,http://steamcommunity.com/id/Meatman1151,,2014-06-03,221100,1 of 2 people (50%) found this review helpful,True,2
Meatman1151,http://steamcommunity.com/id/Meatman1151,,2015-06-06,252490,No ratings yet,False,2
76561198066529457,http://steamcommunity.com/profiles/76561198066529457,1.0,2015-01-20,730,2 of 2 people (100%) found this review helpful,True,2
disregardwomenacquirecurrency,http://steamcommunity.com/id/disregardwomenacquirecurrency,,2015-04-23,232090,No ratings yet,True,1
76561198070942468,http://steamcommunity.com/profiles/76561198070942468,1.0,2015-09-01,333930,1 of 1 people (100%) found this review helpful,True,2
Edgy1,http://steamcommunity.com/id/Edgy1,,,409170,4 of 8 people (50%) found this review helpful,True,2
Edgy1,http://steamcommunity.com/id/Edgy1,,2015-11-24,415030,1 of 2 people (50%) found this review helpful,True,2
Edgy1,http://steamcommunity.com/id/Edgy1,,2014-12-09,233610,1 of 2 people (50%) found this review helpful,True,1
Edgy1,http://steamcommunity.com/id/Edgy1,,2015-10-28,409670,2 of 6 people (33%) found this review helpful,True,0
Edgy1,http://steamcommunity.com/id/Edgy1,,2014-02-21,242720,No ratings yet,True,2
76561198049136422,http://steamcommunity.com/profiles/76561198049136422,,2015-09-12,386360,No ratings yet,True,2
76561198049136422,http://steamcommunity.com/profiles/76561198049136422,,2014-02-06,208090,No ratings yet,True,2
liv0004,http://steamcommunity.com/id/liv0004,,2013-12-28,219150,1 of 1 people (100%) found this review helpful,True,0
medusameows,http://steamcommunity.com/id/medusameows,,2013-12-20,113020,1 of 1 people (100%) found this review helpful,True,2
Jarface,http://steamcommunity.com/id/Jarface,,2014-03-12,440,0 of 2 people (0%) found this review helpful,True,2
eddygotts,http://steamcommunity.com/id/eddygotts,,2014-07-03,239820,No ratings yet,True,2
themegastro,http://steamcommunity.com/id/themegastro,,2013-12-18,550,No ratings yet,True,2
MegaTeamAJ,http://steamcommunity.com/id/MegaTeamAJ,,,440,1 of 1 people (100%) found this review helpful,True,2
MeGoring,http://steamcommunity.com/id/MeGoring,1.0,2015-06-05,730,2 of 3 people (67%) found this review helpful,True,2
MeguminUce,http://steamcommunity.com/id/MeguminUce,,2015-04-26,313740,1 of 1 people (100%) found this review helpful,True,0
MeguminUce,http://steamcommunity.com/id/MeguminUce,,2014-06-26,248570,No ratings yet,True,1
MeguminUce,http://steamcommunity.com/id/MeguminUce,,2014-06-26,16720,No ratings yet,True,1
MeguminUce,http://steamcommunity.com/id/MeguminUce,,2013-11-25,440,No ratings yet,True,2
76561198086622542,http://steamcommunity.com/profiles/76561198086622542,,,349700,0 of 1 people (0%) found this review helpful,False,1
76561198086622542,http://steamcommunity.com/profiles/76561198086622542,,2014-07-01,113400,No ratings yet,True,2
darkaceftw,http://steamcommunity.com/id/darkaceftw,,2015-11-28,232090,2 of 17 people (12%) found this review helpful,True,2
nerfdarius,http://steamcommunity.com/id/nerfdarius,,2015-03-15,730,0 of 1 people (0%) found this review helpful,True,0
tcruisemissile,http://steamcommunity.com/id/tcruisemissile,,2014-06-08,263440,No ratings yet,False,1
tcruisemissile,http://steamcommunity.com/id/tcruisemissile,,2014-02-17,250600,No ratings yet,False,0
qortmdals003,http://steamcommunity.com/id/qortmdals003,1.0,2015-11-27,241560,2 of 3 people (67%) found this review helpful,False,1
thomazlol,http://steamcommunity.com/id/thomazlol,,2015-10-23,346900,1 of 1 people (100%) found this review helpful,True,1
thomazlol,http://steamcommunity.com/id/thomazlol,,2014-09-28,200210,No ratings yet,True,2
thomazlol,http://steamcommunity.com/id/thomazlol,,2014-01-22,212800,No ratings yet,True,2
ItsItsItsItsItsmememe,http://steamcommunity.com/id/ItsItsItsItsItsmememe,1.0,2015-01-30,620,3 of 3 people (100%) found this review helpful,True,1
ItsItsItsItsItsmememe,http://steamcommunity.com/id/ItsItsItsItsItsmememe,,2015-10-22,440,0 of 1 people (0%) found this review helpful,True,0
ItsItsItsItsItsmememe,http://steamcommunity.com/id/ItsItsItsItsItsmememe,,,238320,No ratings yet,True,0
ItsItsItsItsItsmememe,http://steamcommunity.com/id/ItsItsItsItsItsmememe,,2015-09-10,218620,No ratings yet,True,2
ItsItsItsItsItsmememe,http://steamcommunity.com/id/ItsItsItsItsItsmememe,1.0,2015-01-30,323180,No ratings yet,True,2
76561198071991173,http://steamcommunity.com/profiles/76561198071991173,1.0,2015-04-24,230410,No ratings yet,True,2
76561198079507473,http://steamcommunity.com/profiles/76561198079507473,,2014-06-27,440,1 of 1 people (100%) found this review helpful,True,1
howtodoto101,http://steamcommunity.com/id/howtodoto101,,2015-12-18,12210,No ratings yet,False,1
howtodoto101,http://steamcommunity.com/id/howtodoto101,,2014-02-24,104900,No ratings yet,True,2
AAAAAAAAlAAAAAAAAAA,http://steamcommunity.com/id/AAAAAAAAlAAAAAAAAAA,,,105600,No ratings yet,True,1
h00py,http://steamcommunity.com/id/h00py,,2014-09-30,70,No ratings yet,True,2
arashk1996,http://steamcommunity.com/id/arashk1996,,2014-10-25,230410,1 of 1 people (100%) found this review helpful,True,2
arashk1996,http://steamcommunity.com/id/arashk1996,,2015-08-09,67370,No ratings yet,True,2
Meph--,http://steamcommunity.com/id/Meph--,,2014-01-22,244870,No ratings yet,True,2
SorryIloveemilia,http://steamcommunity.com/id/SorryIloveemilia,,2015-05-02,320300,No ratings yet,True,2
Derpypotato,http://steamcommunity.com/id/Derpypotato,,2014-07-26,233250,2 of 6 people (33%) found this review helpful,True,1
76561198146431031,http://steamcommunity.com/profiles/76561198146431031,,,346900,No ratings yet,True,2
76561198146431031,http://steamcommunity.com/profiles/76561198146431031,,2015-12-30,570,No ratings yet,True,1
76561198146431031,http://steamcommunity.com/profiles/76561198146431031,,2015-04-03,730,No ratings yet,True,2
76561198146431031,http://steamcommunity.com/profiles/76561198146431031,,2015-02-17,620,No ratings yet,True,0
76561198146431031,http://steamcommunity.com/profiles/76561198146431031,,2014-12-26,47870,No ratings yet,False,2
76561198146431031,http://steamcommunity.com/profiles/76561198146431031,,2014-12-10,550,No ratings yet,True,2
76561198146431031,http://steamcommunity.com/profiles/76561198146431031,,2014-10-31,440,No ratings yet,True,2
76561198048599402,http://steamcommunity.com/profiles/76561198048599402,1.0,,2290,No ratings yet,True,2
hkdgjm,http://steamcommunity.com/id/hkdgjm,,2014-11-18,264380,9 of 11 people (82%) found this review helpful,True,1
hkdgjm,http://steamcommunity.com/id/hkdgjm,,2013-12-13,203160,No ratings yet,True,2
Mett6,http://steamcommunity.com/id/Mett6,,2013-12-27,241720,1 of 1 people (100%) found this review helpful,True,2
Mett6,http://steamcommunity.com/id/Mett6,,2014-07-02,202970,No ratings yet,True,1
Mett6,http://steamcommunity.com/id/Mett6,,2014-02-08,208090,No ratings yet,True,0
76561198048922542,http://steamcommunity.com/profiles/76561198048922542,,2015-01-19,220,No ratings yet,True,1
76561198085513666,http://steamcommunity.com/profiles/76561198085513666,,2014-06-01,242760,2 of 2 people (100%) found this review helpful,True,0
76561198085513666,http://steamcommunity.com/profiles/76561198085513666,,2014-06-07,243870,No ratings yet,True,2
76561198027727883,http://steamcommunity.com/profiles/76561198027727883,,2014-06-24,252490,No ratings yet,True,2
MEXIGAM3R,http://steamcommunity.com/id/MEXIGAM3R,,2014-03-19,730,1 of 1 people (100%) found this review helpful,True,2
MEXIGAM3R,http://steamcommunity.com/id/MEXIGAM3R,,2014-03-16,208090,1 of 1 people (100%) found this review helpful,True,2
MEXIGAM3R,http://steamcommunity.com/id/MEXIGAM3R,,2015-06-28,209160,2 of 3 people (67%) found this review helpful,True,2
MEXIGAM3R,http://steamcommunity.com/id/MEXIGAM3R,6.0,2015-09-01,370100,8 of 16 people (50%) found this review helpful,True,0
MEXIGAM3R,http://steamcommunity.com/id/MEXIGAM3R,,2014-06-08,104900,No ratings yet,True,2
MEXIGAM3R,http://steamcommunity.com/id/MEXIGAM3R,,2013-11-07,91310,No ratings yet,True,2
MEXIGAM3R,http://steamcommunity.com/id/MEXIGAM3R,,2012-03-28,10180,No ratings yet,True,2
76561198158147651,http://steamcommunity.com/profiles/76561198158147651,,2015-04-04,242760,1 of 1 people (100%) found this review helpful,True,2
76561198027533076,http://steamcommunity.com/profiles/76561198027533076,6.0,2015-12-26,225540,55 of 98 people (56%) found this review helpful,False,1
AusMikey,http://steamcommunity.com/id/AusMikey,,2014-06-11,243470,19 of 32 people (59%) found this review helpful,False,0
AusMikey,http://steamcommunity.com/id/AusMikey,,2014-05-14,730,2 of 2 people (100%) found this review helpful,True,2
AusMikey,http://steamcommunity.com/id/AusMikey,,2014-04-06,221100,1 of 1 people (100%) found this review helpful,True,0
AusMikey,http://steamcommunity.com/id/AusMikey,,2014-03-08,213670,1 of 1 people (100%) found this review helpful,True,2
76561198171017834,http://steamcommunity.com/profiles/76561198171017834,,,4000,1 of 2 people (50%) found this review helpful,True,2
76561198171017834,http://steamcommunity.com/profiles/76561198171017834,1.0,,304930,0 of 5 people (0%) found this review helpful,False,0
pixlflames,http://steamcommunity.com/id/pixlflames,,2014-03-18,252490,1 of 1 people (100%) found this review helpful,True,2
pixlflames,http://steamcommunity.com/id/pixlflames,,2015-02-20,278360,No ratings yet,True,0
pixlflames,http://steamcommunity.com/id/pixlflames,,2014-05-09,221100,No ratings yet,True,2
pixlflames,http://steamcommunity.com/id/pixlflames,,2014-03-15,730,No ratings yet,True,1
76561198101601949,http://steamcommunity.com/profiles/76561198101601949,,,440,No ratings yet,True,2
76561198101601949,http://steamcommunity.com/profiles/76561198101601949,,2015-04-23,346900,No ratings yet,True,2
76561198101601949,http://steamcommunity.com/profiles/76561198101601949,,2015-03-21,224260,No ratings yet,True,2
76561198074311103,http://steamcommunity.com/profiles/76561198074311103,,2014-12-05,630,2 of 2 people (100%) found this review helpful,True,2
76561198074311103,http://steamcommunity.com/profiles/76561198074311103,,2014-03-16,212680,No ratings yet,True,0
miguel3939,http://steamcommunity.com/id/miguel3939,,2014-06-29,24960,No ratings yet,True,0
miguel3939,http://steamcommunity.com/id/miguel3939,,2014-03-22,226700,No ratings yet,False,1
76561198061208964,http://steamcommunity.com/profiles/76561198061208964,,2013-12-16,12210,No ratings yet,True,0
76561198074871696,http://steamcommunity.com/profiles/76561198074871696,,2013-08-28,570,No ratings yet,True,2
76561198074871696,http://steamcommunity.com/profiles/76561198074871696,,2012-11-26,440,No ratings yet,True,2
micky_d,http://steamcommunity.com/id/micky_d,,2013-02-08,223630,No ratings yet,True,2
micky_d,http://steamcommunity.com/id/micky_d,,2011-12-27,55230,No ratings yet,True,2
76561198155627953,http://steamcommunity.com/profiles/76561198155627953,,2014-10-11,214950,No ratings yet,True,2
76561198065868047,http://steamcommunity.com/profiles/76561198065868047,,,346110,1 of 1 people (100%) found this review helpful,True,0
76561198098447960,http://steamcommunity.com/profiles/76561198098447960,,2015-04-07,265930,No ratings yet,True,2
76561198047306749,http://steamcommunity.com/profiles/76561198047306749,,,94400,No ratings yet,True,2
Varck,http://steamcommunity.com/id/Varck,,2015-03-28,310080,No ratings yet,True,2
Smithy199,http://steamcommunity.com/id/Smithy199,,2013-11-27,65800,No ratings yet,True,2
2390746539217,http://steamcommunity.com/id/2390746539217,,2013-12-31,105600,No ratings yet,True,0
2390746539217,http://steamcommunity.com/id/2390746539217,,2013-03-29,72850,No ratings yet,True,2
MidorimaShiniarou,http://steamcommunity.com/id/MidorimaShiniarou,,,252950,1 of 1 people (100%) found this review helpful,True,2
MidorimaShiniarou,http://steamcommunity.com/id/MidorimaShiniarou,,2015-02-20,440,1 of 1 people (100%) found this review helpful,True,1
MidorimaShiniarou,http://steamcommunity.com/id/MidorimaShiniarou,,2015-10-21,24240,0 of 1 people (0%) found this review helpful,True,1
mijiperki,http://steamcommunity.com/id/mijiperki,,2014-06-28,272350,3 of 3 people (100%) found this review helpful,True,0
lohbsy,http://steamcommunity.com/id/lohbsy,1.0,,413150,0 of 1 people (0%) found this review helpful,True,2
76561198078389003,http://steamcommunity.com/profiles/76561198078389003,,2014-06-28,221910,No ratings yet,True,2
76561198090495592,http://steamcommunity.com/profiles/76561198090495592,,2014-09-23,440,No ratings yet,True,2
76561198088402422,http://steamcommunity.com/profiles/76561198088402422,,2013-06-01,440,1 of 1 people (100%) found this review helpful,True,0
76561198088918807,http://steamcommunity.com/profiles/76561198088918807,,2014-07-16,227940,1 of 1 people (100%) found this review helpful,True,1
76561198068257050,http://steamcommunity.com/profiles/76561198068257050,,2013-12-16,252490,0 of 1 people (0%) found this review helpful,False,0
76561198065725199,http://steamcommunity.com/profiles/76561198065725199,,2015-04-04,730,1 of 1 people (100%) found this review helpful,True,2
superdodo5,http://steamcommunity.com/id/superdodo5,,2013-12-03,4000,No ratings yet,True,2
milkxama,http://steamcommunity.com/id/milkxama,,2014-10-12,730,No ratings yet,True,1
76561198086118981,http://steamcommunity.com/profiles/76561198086118981,1.0,2013-12-27,1250,1 of 1 people (100%) found this review helpful,True,1
76561198086118981,http://steamcommunity.com/profiles/76561198086118981,,2013-12-28,208480,1 of 2 people (50%) found this review helpful,True,1
76561198086118981,http://steamcommunity.com/profiles/76561198086118981,,,4000,No ratings yet,True,2
millionairemethmaker,http://steamcommunity.com/id/millionairemethmaker,,2012-11-16,440,No ratings yet,True,2
76561198050812671,http://steamcommunity.com/profiles/76561198050812671,,2015-06-14,338170,2 of 4 people (50%) found this review helpful,True,1
76561198050812671,http://steamcommunity.com/profiles/76561198050812671,,2014-12-23,730,1 of 3 people (33%) found this review helpful,True,2
76561198175247209,http://steamcommunity.com/profiles/76561198175247209,,,730,No ratings yet,True,1
ArrestMe,http://steamcommunity.com/id/ArrestMe,,2014-12-22,218620,2 of 2 people (100%) found this review helpful,True,0
ArrestMe,http://steamcommunity.com/id/ArrestMe,,2014-12-26,200210,1 of 1 people (100%) found this review helpful,True,1
ArrestMe,http://steamcommunity.com/id/ArrestMe,,2014-10-09,630,1 of 1 people (100%) found this review helpful,True,2
ArrestMe,http://steamcommunity.com/id/ArrestMe,,2013-12-25,550,1 of 1 people (100%) found this review helpful,True,0
ArrestMe,http://steamcommunity.com/id/ArrestMe,1.0,2014-05-11,252490,2 of 3 people (67%) found this review helpful,True,1
ArrestMe,http://steamcommunity.com/id/ArrestMe,1.0,,298240,7 of 15 people (47%) found this review helpful,False,0
ArrestMe,http://steamcommunity.com/id/ArrestMe,,,273350,1 of 3 people (33%) found this review helpful,True,2
ArrestMe,http://steamcommunity.com/id/ArrestMe,,,273110,No ratings yet,False,2
ArrestMe,http://steamcommunity.com/id/ArrestMe,,2015-07-06,730,No ratings yet,True,1
ArrestMe,http://steamcommunity.com/id/ArrestMe,,2015-07-06,211820,No ratings yet,True,2
76561198056913746,http://steamcommunity.com/profiles/76561198056913746,,2015-07-05,20500,0 of 1 people (0%) found this review helpful,True,2
76561198056913746,http://steamcommunity.com/profiles/76561198056913746,,2015-07-05,247730,No ratings yet,True,1
76561198056913746,http://steamcommunity.com/profiles/76561198056913746,1.0,2015-06-29,223710,No ratings yet,True,2
Hardway155,http://steamcommunity.com/id/Hardway155,,,319630,3 of 5 people (60%) found this review helpful,True,2
harryhairyarse,http://steamcommunity.com/id/harryhairyarse,1.0,2014-03-04,252490,1 of 1 people (100%) found this review helpful,True,2
76561198039330239,http://steamcommunity.com/profiles/76561198039330239,,2015-05-30,271590,1 of 1 people (100%) found this review helpful,False,2
76561198039330239,http://steamcommunity.com/profiles/76561198039330239,,2014-01-12,550,1 of 1 people (100%) found this review helpful,True,1
mini_coopa2,http://steamcommunity.com/id/mini_coopa2,,2015-10-12,223470,No ratings yet,True,2
76561198060843008,http://steamcommunity.com/profiles/76561198060843008,,2014-04-01,265930,9 of 12 people (75%) found this review helpful,True,1
76561198067941267,http://steamcommunity.com/profiles/76561198067941267,,2014-02-18,208090,No ratings yet,True,2
Peru4life,http://steamcommunity.com/id/Peru4life,,2013-08-18,570,1 of 2 people (50%) found this review helpful,True,2
mintgreeniceteawithmilk,http://steamcommunity.com/id/mintgreeniceteawithmilk,,2014-06-25,730,0 of 2 people (0%) found this review helpful,True,2
mintgreeniceteawithmilk,http://steamcommunity.com/id/mintgreeniceteawithmilk,,2013-12-22,216250,0 of 2 people (0%) found this review helpful,True,1
mintgreeniceteawithmilk,http://steamcommunity.com/id/mintgreeniceteawithmilk,,2013-12-02,4000,0 of 2 people (0%) found this review helpful,True,2
